,날짜,누적수익률_Opt,누적수익률_714157,누적수익률_714207,누적수익률_714243,누적수익률,최고누적,DD,MDD,HL,HLcount,cummax,underwater
400,20180822,283.6749265931189,320.8,287.93,193.77,3.8367492659311893,3.8367492659311893,0.0,-0.041501962815291504,1,2,3.8367492659311893,False
401,20180823,286.1504602984189,322.89,291.58,194.88,3.8615046029841893,3.8615046029841893,0.0,-0.041501962815291504,1,3,3.8615046029841893,False
402,20180824,288.2361108074049,322.92,294.19,200.51,3.8823611080740488,3.8823611080740488,0.0,-0.041501962815291504,1,4,3.8823611080740488,False
403,20180827,289.8270136022568,328.0,291.39,202.69,3.898270136022568,3.898270136022568,0.0,-0.041501962815291504,1,5,3.898270136022568,False
404,20180828,293.5371163217201,329.01,298.23,206.45,3.9353711632172006,3.9353711632172006,0.0,-0.041501962815291504,1,6,3.9353711632172006,False
405,20180829,290.64758248357754,328.5,293.81,201.2,3.906475824835775,3.9353711632172006,-0.007342468393198076,-0.041501962815291504,-1,-1,3.9353711632172006,True
406,20180830,293.4124904754188,330.19,295.91,207.59,3.9341249047541877,3.9353711632172006,-0.00031668130179463017,-0.041501962815291504,-1,-2,3.9353711632172006,True
407,20180831,296.222165534114,334.4,298.89,206.99,3.9622216553411405,3.9622216553411405,0.0,-0.041501962815291504,1,1,3.9622216553411405,False
408,20180903,298.95939485701297,338.71,300.63,208.14,3.9895939485701297,3.9895939485701297,0.0,-0.041501962815291504,1,2,3.9895939485701297,False
409,20180904,300.6925666480214,337.89,304.83,210.85,4.006925666480214,4.006925666480214,0.0,-0.041501962815291504,1,3,4.006925666480214,False
410,20180905,298.59531851498684,335.08,302.29,211.16,3.9859531851498686,4.006925666480214,-0.0052340579975790336,-0.041501962815291504,-1,-1,4.006925666480214,True
411,20180906,298.3361315467613,332.29,303.76,213.22,3.983361315467613,4.006925666480214,-0.0058809054557033,-0.041501962815291504,-1,-2,4.006925666480214,True
412,20180907,296.3483061174246,324.4,307.3,213.82,3.963483061174246,4.006925666480214,-0.010841879516105157,-0.041501962815291504,-1,-3,4.006925666480214,True
413,20180910,297.76345310067575,322.39,311.72,217.12,3.9776345310067573,4.006925666480214,-0.007310126992993826,-0.041501962815291504,-1,-4,4.006925666480214,True
414,20180911,298.73567457774516,324.04,311.97,217.96,3.9873567457774515,4.006925666480214,-0.004883774327651191,-0.041501962815291504,-1,-5,4.006925666480214,True
415,20180912,297.7226611629411,323.42,310.92,216.15,3.977226611629411,4.006925666480214,-0.007411930572920111,-0.041501962815291504,-1,-6,4.006925666480214,True
416,20180913,299.81022763937153,322.71,318.19,214.63,3.9981022763937153,4.006925666480214,-0.0022020348818323487,-0.041501962815291504,-1,-7,4.006925666480214,True
417,20180914,301.7443846713687,325.54,319.8,215.2,4.017443846713688,4.017443846713688,0.0,-0.041501962815291504,1,1,4.017443846713688,False
418,20180917,301.9278269963013,325.45,320.13,215.71,4.019278269963013,4.019278269963013,0.0,-0.041501962815291504,1,2,4.019278269963013,False
419,20180918,301.4653786626925,322.67,322.28,215.43,4.0146537866269245,4.019278269963013,-0.0011505755574696686,-0.041501962815291504,-1,-1,4.019278269963013,True
420,20180919,287.03877336765805,311.51,302.42,204.05,3.8703877336765804,4.019278269963013,-0.037044097543363796,-0.041501962815291504,-1,-2,4.019278269963013,True
421,20180920,287.5412825099776,312.8,302.21,204.16,3.875412825099776,4.019278269963013,-0.035793850338349587,-0.041501962815291504,-1,-3,4.019278269963013,True
422,20180921,290.3010300524967,317.65,304.27,203.63,3.903010300524967,4.019278269963013,-0.02892757396444612,-0.041501962815291504,-1,-4,4.019278269963013,True
423,20180927,290.39875060786574,317.7,304.47,203.64,3.9039875060786575,4.019278269963013,-0.028684444355582372,-0.041501962815291504,-1,-5,4.019278269963013,True
424,20180928,295.34007454034224,317.74,313.35,211.96,3.9534007454034223,4.019278269963013,-0.016390386565644954,-0.041501962815291504,-1,-6,4.019278269963013,True
425,20181001,297.5273099846535,322.2,313.25,213.45,3.975273099846535,4.019278269963013,-0.010948525372164064,-0.041501962815291504,-1,-7,4.019278269963013,True
426,20181002,301.6281039655461,331.22,312.91,215.08,4.0162810396554605,4.019278269963013,-0.0007457135600565934,-0.041501962815291504,-1,-8,4.019278269963013,True
427,20181004,299.5644127545819,328.12,311.16,214.71,3.9956441275458188,4.019278269963013,-0.005880195604722749,-0.041501962815291504,-1,-9,4.019278269963013,True
428,20181005,298.9683816449594,327.24,310.58,214.71,3.9896838164495936,4.019278269963013,-0.007363126294236744,-0.041501962815291504,-1,-10,4.019278269963013,True
429,20181008,299.67435262832174,328.87,310.58,214.71,3.9967435262832174,4.019278269963013,-0.005606664223326563,-0.041501962815291504,-1,-11,4.019278269963013,True
430,20181010,303.4467497234663,337.58,310.58,214.71,4.0344674972346635,4.0344674972346635,0.0,-0.041501962815291504,1,1,4.0344674972346635,False
431,20181011,302.0997744116524,334.47,310.58,214.71,4.020997744116524,4.0344674972346635,-0.0033386693850853133,-0.041501962815291504,-1,-1,4.0344674972346635,True
432,20181012,303.2085386554607,337.03,310.58,214.71,4.032085386554607,4.0344674972346635,-0.0005904399234072377,-0.041501962815291504,-1,-2,4.0344674972346635,True
433,20181015,306.1536936780764,343.83,310.58,214.71,4.061536936780764,4.061536936780764,0.0,-0.041501962815291504,1,1,4.061536936780764,False
434,20181016,309.7554232028423,351.71,310.92,215.03,4.097554232028423,4.097554232028423,0.0,-0.041501962815291504,1,2,4.097554232028423,False
435,20181017,309.5868606440808,352.55,309.34,215.3,4.095868606440808,4.097554232028423,-0.0004113735882832481,-0.041501962815291504,-1,-1,4.097554232028423,True
436,20181018,313.80879969569236,355.77,314.66,219.66,4.138087996956924,4.138087996956924,0.0,-0.041501962815291504,1,1,4.138087996956924,False
437,20181019,313.85653177485455,353.22,315.04,224.81,4.1385653177485455,4.1385653177485455,0.0,-0.041501962815291504,1,2,4.1385653177485455,False
438,20181022,315.4431842031824,354.78,317.52,224.77,4.1544318420318245,4.1544318420318245,0.0,-0.041501962815291504,1,3,4.1544318420318245,False
439,20181023,309.7017938952373,351.27,308.65,220.01,4.097017938952373,4.1544318420318245,-0.013819916961586687,-0.041501962815291504,-1,-1,4.1544318420318245,True
440,20181024,310.9259599368438,357.51,303.96,221.33,4.109259599368438,4.1544318420318245,-0.010873266039982399,-0.041501962815291504,-1,-2,4.1544318420318245,True
441,20181025,311.35791179899184,357.52,303.1,225.13,4.113579117989918,4.1544318420318245,-0.009833528529361146,-0.041501962815291504,-1,-3,4.1544318420318245,True
442,20181026,313.65340027250124,362.82,303.1,225.13,4.136534002725012,4.1544318420318245,-0.004308131650093139,-0.041501962815291504,-1,-4,4.1544318420318245,True
443,20181029,312.4276960498538,359.99,303.1,225.13,4.124276960498538,4.1544318420318245,-0.0072584850780795795,-0.041501962815291504,-1,-5,4.1544318420318245,True
444,20181030,311.84299615565794,358.64,303.1,225.13,4.118429961556579,4.1544318420318245,-0.00866589749072344,-0.041501962815291504,-1,-6,4.1544318420318245,True
445,20181031,314.7318467440179,365.31,303.1,225.13,4.147318467440179,4.1544318420318245,-0.0017122376445503074,-0.041501962815291504,-1,-7,4.1544318420318245,True
446,20181101,325.93644822648287,374.55,316.54,236.45,4.259364482264829,4.259364482264829,0.0,-0.041501962815291504,1,1,4.259364482264829,False
447,20181102,330.7787348801003,380.11,321.7,239.11,4.307787348801003,4.307787348801003,0.0,-0.041501962815291504,1,2,4.307787348801003,False
